date,precip,tmax,tmin,tmean,trange,srad,vpd
2016-03-25,0,29.45,9.86,19.655,19.59,471.05,444.33
2016-03-26,0,30.24,10.69,20.465,19.549999999999997,472.43,471.77
2016-03-27,0,30.26,10.34,20.3,19.92,480.91,460.01
2016-03-28,0,29.05,12.65,20.85,16.4,427.9,583.9
2016-03-29,0,22.47,12.86,17.665,9.61,277.93,982.72
2016-03-30,0,20.98,8.88,14.93,12.1,352.07,631.23
2016-03-31,0,22.75,6.15,14.45,16.6,454.46,339.64
2016-04-01,0,25.82,7.75,16.785,18.07,479.67,381.59
2016-04-02,0,28.58,9.13,18.855,19.449999999999996,498.81,421.78
2016-04-03,0,31.33,10.34,20.835,20.99,516.43,460.05
2016-04-04,0,33.15,10.92,22.035,22.229999999999997,528.34,479.45
2016-04-05,0,33.02,13.29,23.155,19.730000000000004,497.79,566.21
2016-04-06,0,35.6,13.66,24.630000000000003,21.94,520.74,581.02
2016-04-07,4.78,32.73,18.6,25.665,14.129999999999995,298.54,813.67
2016-04-08,0,28.91,16.73,22.82,12.18,362.27,717.48
2016-04-09,0,29.45,13.43,21.439999999999998,16.02,449.84,571.99
2016-04-10,6.18,24.17,12.95,18.560000000000002,11.220000000000002,263.21,553.19
2016-04-11,0,24.98,10.05,17.515,14.93,439.4,450.67
2016-04-12,0,27.7,12.48,20.09,15.219999999999999,444.67,535.3
2016-04-13,0,30.5,12.89,21.695,17.61,486.53,550.96
2016-04-14,0,32.39,13.64,23.015,18.75,503.67,580.48
2016-04-15,0,28.26,12.91,20.585,15.350000000000001,452.89,551.49
2016-04-16,0,26.93,12.79,19.86,14.14,433.15,546.96
2016-04-17,0,27.33,12.72,20.025,14.609999999999998,447.2,544.25
2016-04-18,0,29.71,12.08,20.895,17.630000000000003,503.2,520.44
2016-04-19,0,32.3,12.1,22.2,20.199999999999996,538.32,521.06
2016-04-20,0,34.62,14.01,24.314999999999998,20.61,540.72,595.42
2016-04-21,0,36.55,14.37,25.459999999999997,22.18,553.77,610.58
2016-04-22,0,36.46,16.94,26.700000000000003,19.52,519.74,727.53
2016-04-23,0,33.04,17.73,25.384999999999998,15.309999999999999,455.1,767.4
2016-04-24,0,31.99,13.53,22.759999999999998,18.46,515.92,575.98
2016-04-25,0,28.62,15.88,22.25,12.74,408.39,677.26
2016-04-26,0,26.02,11.22,18.62,14.799999999999999,463.88,489.66
2016-04-27,0,29.22,11.47,20.345,17.75,516.08,498.33
2016-04-28,0,26,14.44,20.22,11.56,383.64,613.46
2016-04-29,0,27.71,12.33,20.02,15.38,472.72,529.58
2016-04-30,0,28.32,13.88,21.1,14.44,453.53,589.97
2016-05-01,0,26.33,12.87,19.599999999999998,13.459999999999999,436.14,550.08
2016-05-02,0,31.03,11.9,21.465,19.130000000000003,539.03,513.65
2016-05-03,0,34.17,13.55,23.86,20.62,555,576.74
2016-05-04,0,39.41,15.49,27.45,23.919999999999995,579.88,659.25
2016-05-05,0,37.17,18.4,27.785,18.770000000000003,523.83,802.63
2016-05-06,3.11,28.93,15.75,22.34,13.18,324.38,671.3
2016-05-07,0.44,26.04,11.56,18.8,14.479999999999999,467.83,501.61
2016-05-08,0,27.27,13.47,20.37,13.799999999999999,449.76,573.41
2016-05-09,0,30,13.65,21.825,16.35,500.5,580.86
2016-05-10,0,33.53,14.22,23.875,19.310000000000002,540.98,604.02
2016-05-11,0,35.14,16.81,25.975,18.330000000000002,521.57,721.44
2016-05-12,0,38.61,17.22,27.915,21.39,555.24,741.62
2016-05-13,0,39.61,18.83,29.22,20.78,544.92,826.43
2016-05-14,0,38.64,21.64,30.14,17,487.94,994.56
2016-05-15,0,35.82,18.97,27.395,16.85,491.26,834.06
2016-05-16,0,33.44,16.98,25.21,16.459999999999997,487.78,729.74
2016-05-17,0,32.78,17.14,24.96,15.64,472.59,737.64
2016-05-18,0,31.31,18.3,24.805,13.009999999999998,416.27,797.69
2016-05-19,0,34.56,17.03,25.795,17.53,509.12,732.18
2016-05-20,0,36.86,20.56,28.71,16.3,483.16,926.74
2016-05-21,0,34.2,19.61,26.905,14.590000000000003,457.08,870
2016-05-22,0,31.93,16.61,24.27,15.32,479.89,711.46
2016-05-23,0,32.81,15.91,24.36,16.900000000000002,508.61,678.66
2016-05-24,0,32.19,15.9,24.044999999999998,16.29,499.46,677.93
2016-05-25,0,32.97,15.3,24.134999999999998,17.669999999999998,521.03,650.96
2016-05-26,0,30.06,15.52,22.79,14.54,464.38,660.76
2016-05-27,0,33.56,15.38,24.470000000000002,18.18,528.92,654.25
2016-05-28,0,36.82,16.99,26.905,19.830000000000002,544.06,730.09
2016-05-29,0,37.06,17.58,27.32,19.480000000000004,536.7,760.08
2016-05-30,0,35.56,17.21,26.385,18.35,520.7,741.22
2016-05-31,0,36.94,16.54,26.74,20.4,546.54,708.43
2016-06-01,0,38.81,22.56,30.685000000000002,16.250000000000004,473.28,1055.58
2016-06-02,0,41.88,21.15,31.515,20.730000000000004,540.32,963.11
2016-06-03,0,44.26,22.25,33.254999999999995,22.009999999999998,550.62,1034.75
2016-06-04,0,45.74,23.88,34.81,21.860000000000003,543.09,1149.83
2016-06-05,0,45.67,23.78,34.725,21.89,540.97,1142.05
2016-06-06,0,44.36,23.99,34.175,20.37,522.34,1157.81
2016-06-07,0,42.23,22.45,32.339999999999996,19.779999999999998,517.7,1048.29
2016-06-08,0,41.91,24.22,33.065,17.689999999999998,483.01,1175.03
2016-06-09,0,41.3,25.9,33.599999999999994,15.399999999999999,440.13,1307.05
2016-06-10,0,38.99,25.72,32.355000000000004,13.270000000000003,398.44,1292.93
2016-06-11,0,38.04,23.71,30.875,14.329999999999998,430.12,1136.95
2016-06-12,0,39.37,20.39,29.88,18.979999999999997,519.24,916.23
2016-06-13,0,38.09,22.21,30.150000000000002,15.880000000000003,465.8,1032.08
2016-06-14,0,38.23,20.3,29.265,17.929999999999996,504.27,910.79
2016-06-15,0,39.08,19.19,29.134999999999998,19.889999999999997,532.53,846.33
2016-06-16,0,39.39,21.19,30.29,18.2,503.48,966.01
2016-06-17,0,40.82,21.04,30.93,19.78,523,956.22
2016-06-18,0,43.41,21.76,32.585,21.649999999999995,540.9,1002.71
2016-06-19,0,47.69,24.32,36.004999999999995,23.369999999999997,546.97,1182.27
2016-06-20,0,46.48,30.8,38.64,15.679999999999996,423.43,1771.97
2016-06-21,0,44.6,29.22,36.91,15.380000000000003,423.89,1608.55
2016-06-22,0,44.44,27.79,36.114999999999995,16.65,451.47,1472.43
2016-06-23,0,44.2,28.84,36.52,15.360000000000003,425.45,1570.59
2016-06-24,0,43.41,27.78,35.595,15.629999999999995,434.81,1471.1
2016-06-25,0,42.6,26.77,34.685,15.830000000000002,441.19,1381.02
2016-06-26,0,41.16,29.23,35.195,11.929999999999996,353.76,1609.31
2016-06-27,0,42.77,28.94,35.855000000000004,13.830000000000002,400.06,1580.45
2016-06-28,0,44.09,28.81,36.45,15.280000000000005,430.93,1568.3
2016-06-29,0,42.27,27.81,35.04,14.460000000000004,420.19,1474.15
2016-06-30,2.87,37,23.93,30.465,13.07,303.34,1153.32
2016-07-01,0,36.01,24.65,30.33,11.36,363.43,1207.4
2016-07-02,0,39.64,25.56,32.6,14.080000000000002,428.14,1279.41
2016-07-03,0,40.53,26.5,33.515,14.030000000000001,428,1358.26
2016-07-04,0,42.96,26.8,34.88,16.16,469.69,1383.51
2016-07-05,0,43.4,27.29,35.345,16.11,469.75,1426.79
2016-07-06,0,42.14,27.25,34.695,14.89,450.62,1423.58
2016-07-07,0,41.67,27.43,34.55,14.240000000000002,440.23,1439.3
2016-07-08,0,42.52,26.6,34.56,15.920000000000002,475.01,1366.59
2016-07-09,0,43.57,27.36,35.465,16.21,476.69,1433.37
2016-07-10,0,43.47,28.74,36.105,14.73,445.01,1561.32
2016-07-11,0,43.08,26.73,34.905,16.349999999999998,479.4,1377.62
2016-07-12,0,43.22,24.2,33.71,19.02,525.04,1173.4
2016-07-13,0,42.8,26.38,34.589999999999996,16.419999999999998,481.02,1347.22
2016-07-14,0,43.28,28.71,35.995000000000005,14.57,441.95,1558.07
2016-07-15,0,44.02,28.33,36.175,15.690000000000005,465.56,1521.96
2016-07-16,0,42.68,30.06,36.37,12.620000000000001,401.18,1693.66
2016-07-17,0,40.91,28.81,34.86,12.099999999999998,396.92,1568.35
2016-07-18,0,41.17,28.18,34.675,12.990000000000002,424.43,1508.38
2016-07-19,3.22,42.03,27.6,34.815,14.43,345.77,1454.49
2016-07-20,0,42.51,27.17,34.84,15.339999999999996,479.18,1415.74
2016-07-21,0,44.15,28.43,36.29,15.719999999999999,480.53,1531.23
2016-07-22,0,44.53,30.72,37.625,13.810000000000002,437.91,1763.5
2016-07-23,0,43.58,29.91,36.745,13.669999999999998,439.39,1677.89
2016-07-24,0,41.92,30,35.96,11.920000000000002,402.56,1687.6
2016-07-25,0,41.81,29.32,35.565,12.490000000000002,420.19,1618.32
2016-07-26,0,43.48,28.9,36.19,14.579999999999998,462.26,1576.78
2016-07-27,0,44.09,29.3,36.695,14.790000000000003,463.69,1616.15
2016-07-28,0,43.45,29.03,36.24,14.420000000000002,458.37,1589.75
2016-07-29,6.09,43.75,26.39,35.07,17.36,384.04,1348.38
2016-07-30,0,38.95,24.53,31.740000000000002,14.420000000000002,470.37,1198.6
2016-07-31,0,38.54,26.34,32.44,12.2,416.68,1343.87
2016-08-01,0,37.29,23.99,30.64,13.3,448.77,1157.83
2016-08-02,0,36.39,25.17,30.78,11.219999999999999,396.48,1248.76
2016-08-03,0,37.7,25.8,31.75,11.900000000000002,414.44,1299.6
2016-08-04,0,37.35,26.38,31.865000000000002,10.970000000000002,392.14,1347.74
2016-08-05,0,36.87,25.36,31.115,11.509999999999998,410.62,1263.28
2016-08-06,0,41.19,25.65,33.42,15.54,491.53,1286.91
2016-08-07,0,42.63,28.41,35.52,14.220000000000002,459.71,1529.95
2016-08-08,0,42.94,26.98,34.96,15.959999999999997,493.25,1399.79
2016-08-09,3.53,37.65,25.81,31.729999999999997,11.84,313.4,1299.65
2016-08-10,3.2,38.7,25.08,31.89,13.620000000000005,345.56,1241.6
2016-08-11,0,36.45,23.79,30.12,12.660000000000004,447.21,1143.41
2016-08-12,0,39.65,25.73,32.69,13.919999999999998,468.64,1293.3
2016-08-13,0,41.42,26.36,33.89,15.060000000000002,485.7,1345.6
2016-08-14,0,41.03,27.65,34.34,13.380000000000003,451.42,1459.17
2016-08-15,0,42.38,27.67,35.025000000000006,14.71,473.58,1460.58
2016-08-16,0,43.31,27.24,35.275,16.070000000000004,493.39,1422.18
2016-08-17,0,42.19,26.68,34.435,15.509999999999998,484.61,1373.34
2016-08-18,0,39.95,27.77,33.86,12.180000000000003,418.35,1469.77
2016-08-19,0,39.16,24.52,31.839999999999996,14.639999999999997,477.4,1197.73
2016-08-20,0,38.08,24.14,31.11,13.939999999999998,465.86,1169.07
2016-08-21,0,37.43,23.18,30.305,14.25,473.11,1098.88
2016-08-22,0,37.9,23.34,30.619999999999997,14.559999999999999,476.79,1110.3
2016-08-23,0,36.77,23.29,30.03,13.480000000000004,454.49,1106.77
2016-08-24,0,38.17,23.14,30.655,15.030000000000001,480.68,1096.34
2016-08-25,0,39.2,23.08,31.14,16.120000000000005,495.52,1092.31
2016-08-26,0,36.68,25.28,30.98,11.399999999999999,399.02,1257.48
2016-08-27,0,36.96,24.21,30.585,12.75,433.09,1174.11
2016-08-28,0,37.66,20.94,29.299999999999997,16.719999999999995,508.62,949.95
2016-08-29,0,39.69,22.01,30.85,17.679999999999996,514.49,1019.1
2016-08-30,0,41.4,23.76,32.58,17.639999999999997,504.89,1141.17
2016-08-31,0,40.68,26.52,33.6,14.16,443.88,1359.37
2016-09-01,0,39.84,28.41,34.125,11.430000000000003,379.61,1529.86
2016-09-02,0,40.16,26.35,33.254999999999995,13.809999999999995,434.06,1345.1
2016-09-03,0,40.61,24.71,32.66,15.899999999999999,469.93,1212.2
2016-09-04,0,38.97,20.52,29.744999999999997,18.45,508.72,924.24
2016-09-05,0,39.5,20.99,30.244999999999997,18.51,505.14,953.09
2016-09-06,1.81,38.19,21.83,30.009999999999998,16.36,473.78,1006.81
2016-09-07,0,32.48,23,27.74,9.479999999999997,327.46,1086.63
2016-09-08,0,34.98,22.77,28.875,12.209999999999997,396,1070.58
2016-09-09,0,38.5,22.78,30.64,15.719999999999999,458.7,1071.32
2016-09-10,0,39.78,23.59,31.685000000000002,16.19,460.01,1128.13
2016-09-11,0,39.38,23.08,31.23,16.300000000000004,459.98,1091.94
2016-09-12,0,37.19,25.02,31.104999999999997,12.169999999999998,380.76,1236.29
2016-09-13,0,36.54,22.83,29.685,13.71,415.96,1074.35
2016-09-14,0,35.94,20.78,28.36,15.159999999999997,443.96,940.14
2016-09-15,0,36.09,18.66,27.375,17.430000000000003,478.06,816.92
2016-09-16,0,36.28,17.2,26.740000000000002,19.080000000000002,495.49,740.69
2016-09-17,0,37.96,18,27.98,19.96,496.98,781.43
2016-09-18,0,39.49,18.72,29.105,20.770000000000003,497.94,820.23
2016-09-19,0,37.27,20.5,28.885,16.770000000000003,447.96,923.11
2016-09-20,0,32.04,23.82,27.93,8.219999999999999,263.04,1145.15
2016-09-21,0,37.35,22.6,29.975,14.75,411.43,1058.52
2016-09-22,0,32.52,21.15,26.835,11.370000000000005,346.97,963.24
2016-09-23,0,31.05,19.82,25.435000000000002,11.23,346.29,882.22
2016-09-24,0,31.67,14.54,23.105,17.130000000000003,457.71,617.56
2016-09-25,0,35.24,16.51,25.875,18.73,467.44,706.97
2016-09-26,0,31.92,20.82,26.37,11.100000000000001,332.67,942.32
2016-09-27,0,32.02,20.19,26.105000000000004,11.830000000000002,350.9,904.28
2016-09-28,0,35.02,19.61,27.315,15.410000000000004,416.17,870.07
2016-09-29,0.57,33.44,22.05,27.744999999999997,11.389999999999997,338.57,1021.42
2016-09-30,0,35.08,20.78,27.93,14.299999999999997,394.93,940.1
2016-10-01,0,35.84,20.51,28.175000000000004,15.330000000000002,407.35,923.72
2016-10-02,9.73,31.3,20.43,25.865000000000002,10.870000000000001,242.42,919.02
2016-10-03,0,29.84,16.81,23.325,13.030000000000001,373.75,721.12
2016-10-04,0,29.35,12.55,20.950000000000003,16.8,436.85,537.8
2016-10-05,0,31.84,14.83,23.335,17.009999999999998,433.53,630.3
2016-10-06,0,31.26,16.07,23.665,15.190000000000001,406.13,686.1
2016-10-07,0,35.35,14.78,25.065,20.57,457.61,627.96
2016-10-08,0,36.14,18.49,27.314999999999998,17.650000000000002,420.68,807.83
2016-10-09,0,35.45,18.88,27.165,16.570000000000004,404.82,829
2016-10-10,0,35.48,19.31,27.394999999999996,16.169999999999998,396.05,853.2
2016-10-11,0,36.16,18.09,27.125,18.069999999999997,417.16,786.5
2016-10-12,0,33.8,15.86,24.83,17.939999999999998,414.35,676.25
2016-10-13,0,34.05,14.71,24.38,19.339999999999996,425.31,624.74
2016-10-14,0,34.7,15.23,24.965000000000003,19.470000000000002,421.18,647.67
2016-10-15,0,35.23,16.02,25.625,19.209999999999997,414.42,683.53
2016-10-16,0,34.55,15.42,24.985,19.129999999999995,411.99,656.24
2016-10-17,0,33.29,15.72,24.505,17.57,393.75,669.8
2016-10-18,0,33.03,15.31,24.17,17.72,394.71,651.15
2016-10-19,0,32.74,14.66,23.700000000000003,18.080000000000002,395.65,622.87
2016-10-20,0,35.67,14.14,24.905,21.53,418.38,600.99
2016-10-21,0,36.22,18.45,27.335,17.77,375.95,805.62
2016-10-22,0,36.09,18.98,27.535000000000004,17.110000000000003,363.15,834.61
2016-10-23,0,35,18.08,26.54,16.92,358.28,785.61
2016-10-24,0,33.06,19.89,26.475,13.170000000000002,301.94,886.39
2016-10-25,0,33.34,18.95,26.145000000000003,14.390000000000004,321.83,832.86
2016-10-26,0,34.77,17.14,25.955000000000002,17.630000000000003,360.39,737.59
2016-10-27,0,37.66,18.93,28.294999999999998,18.729999999999997,363.41,831.62
2016-10-28,0,34.32,20.3,27.310000000000002,14.02,303.18,910.71
2016-10-29,0,35.21,17.15,26.18,18.060000000000002,353.44,737.94
2016-10-30,0,34.15,17.82,25.985,16.33,330.17,772.12
2016-10-31,0,30.6,16.71,23.655,13.89,297.36,716.32
2016-11-01,0,27.52,15.38,21.45,12.139999999999999,268.36,654.51
2016-11-02,1.43,27.87,11.35,19.61,16.520000000000003,332.4,494.11
2016-11-03,7.89,29.15,15.01,22.08,14.139999999999999,221.07,637.82
2016-11-04,0,25.49,12.08,18.785,13.409999999999998,284.21,592.44
2016-11-05,0,26.89,13.37,20.13,13.520000000000001,283.31,635.24
2016-11-06,0,28.07,13.48,20.775,14.59,299.53,586.53
2016-11-07,0,28.96,13.66,21.310000000000002,15.3,307.95,581.11
2016-11-08,0,32.02,14.66,23.340000000000003,17.360000000000003,329.01,622.82
2016-11-09,0,28.91,16.91,22.91,12,255.37,726.04
2016-11-10,0,27.03,14.69,20.86,12.340000000000002,263.35,624.03
2016-11-11,0,27.76,12.95,20.355,14.810000000000002,299.65,553.19
2016-11-12,0,28.44,12.39,20.415,16.05,314.28,531.63
2016-11-13,0,28.85,11.35,20.1,17.5,328.6,494.39
2016-11-14,0,29.38,10.37,19.875,19.009999999999998,340.37,461.04
2016-11-15,0,29.63,10.76,20.195,18.869999999999997,336.89,473.8
2016-11-16,0,27.42,12.73,20.075000000000003,14.690000000000001,291.84,544.74
2016-11-17,0,22.82,12.62,17.72,10.200000000000001,221.49,644.28
2016-11-18,0,23.93,4.46,14.195,19.47,342.77,299.25
2016-11-19,0,29.2,7.04,18.12,22.16,354.57,362.45
2016-11-20,2.09,23.09,12.29,17.689999999999998,10.8,169.73,833.56
2016-11-21,0,22.13,12.94,17.535,9.19,199.59,826.13
2016-11-22,0,21.19,6.64,13.915000000000001,14.55,291.92,359
2016-11-23,0,23.44,6.26,14.850000000000001,17.18,317.65,342.15
2016-11-24,0,24.98,6.83,15.905000000000001,18.15,322.53,356.92
2016-11-25,0,25.8,5.99,15.895,19.810000000000002,332.77,335.35
2016-11-26,0,21.76,10.2,15.98,11.560000000000002,238.63,584.64
2016-11-27,5.29,17.99,7.04,12.514999999999999,10.95,170.72,680.64
2016-11-28,0,15.71,4.8,10.255,10.91,230.9,560.56
2016-11-29,0,15.88,4.31,10.095,11.57,243,520.04
2016-11-30,0,16.2,0.84,8.52,15.36,294.22,343.78
2016-12-01,0,16.78,1.62,9.200000000000001,15.16,289.5,365.4
2016-12-02,0,15.78,2.62,9.2,13.16,264.01,434.55
2016-12-03,0,20.08,3.42,11.75,16.659999999999997,301.77,374.3
2016-12-04,0,20.02,1.91,10.965,18.11,312.49,325.42
2016-12-05,0,20.75,4.39,12.57,16.36,293.92,408.12
2016-12-06,0,19.6,4.76,12.18,14.840000000000002,277.04,424.18
2016-12-07,0,19.48,6.17,12.825,13.31,257.02,504.95
2016-12-08,0,19.66,4.71,12.185,14.95,278.22,421
2016-12-09,0,21.14,4.77,12.955,16.37,290.9,392.69
2016-12-10,0,21.86,5.11,13.485,16.75,292.25,395.01
2016-12-11,0,23.13,6.43,14.78,16.7,289.66,427.26
2016-12-12,0,23.32,7.78,15.55,15.54,276.72,491.91
2016-12-13,0,23.24,8.8,16.02,14.439999999999998,263.82,555.87
2016-12-14,0,24.46,9.12,16.79,15.340000000000002,274.63,533.55
2016-12-15,2.2,24.36,7.57,15.965,16.79,214.71,618.77
2016-12-16,0.61,24.78,10.14,17.46,14.64,264.81,644.19
2016-12-17,0,19.46,7.25,13.355,12.21,234.65,646.95
2016-12-18,0,16.38,0.04,8.209999999999999,16.34,289.57,345.55
2016-12-19,0,21.47,2.51,11.989999999999998,18.96,309.95,350.73
2016-12-20,1.05,22.44,7.38,14.91,15.060000000000002,271.3,552.21
2016-12-21,10.83,20.31,10.27,15.29,10.04,145.94,1075.27
2016-12-22,5.08,19.78,12.47,16.125,7.3100000000000005,108.5,1446
2016-12-23,0,17.61,10.38,13.995000000000001,7.229999999999999,148.75,1258.91
2016-12-24,10.87,17.55,6.57,12.06,10.98,165.02,961.74
2016-12-25,0,13.61,3.34,8.475,10.27,216.57,773.92
2016-12-26,0,15.28,0.85,8.065,14.43,275.46,588.34
2016-12-27,0,19.08,2.44,10.76,16.639999999999997,293.75,618.49
2016-12-28,0,16.3,5.13,10.715,11.170000000000002,226.66,846.58
2016-12-29,0,22.99,7.82,15.405,15.169999999999998,273.76,891.81
2016-12-30,4.27,21.6,9.62,15.61,11.980000000000002,173.77,1196.63
2017-01-01,0,14.5,9.6,12.05,4.9,128.7,905.84
2017-01-02,0,14.53,7.12,10.825,7.409999999999999,192.55,566.78
2017-01-03,0,16.03,4.61,10.32,11.420000000000002,272.63,311.02
2017-01-04,0,18.85,5.37,12.110000000000001,13.48,300.26,320.38
2017-01-05,0,20.57,6.23,13.4,14.34,309.53,341.37
2017-01-06,0,18.6,8.18,13.39,10.420000000000002,257.33,399.79
2017-01-07,0,19,3.94,11.47,15.06,319.71,287.84
2017-01-08,0,23.49,6.5,14.995,16.99,333.29,348.21
2017-01-09,0,20.06,8.97,14.515,11.089999999999998,271.56,416.85
2017-01-10,0,20.78,7.25,14.015,13.530000000000001,306.2,368.01
2017-01-11,0,19.42,7.17,13.295000000000002,12.250000000000002,292.12,365.71
2017-01-12,0,20.4,4.99,12.695,15.409999999999998,328.81,311.43
2017-01-13,0,18.9,8.47,13.684999999999999,10.429999999999998,265.55,401.99
2017-01-14,0,18.54,9.83,14.184999999999999,8.709999999999999,231.14,506.11
2017-01-15,0.26,16.72,10.1,13.41,6.619999999999999,181.99,688.71
2017-01-16,0,16.48,7.61,12.045,8.870000000000001,238.53,437.17
2017-01-17,0,16.96,4.05,10.505,12.91,311.66,290.14
2017-01-18,0,18.15,4.29,11.219999999999999,13.86,324.28,295.49
2017-01-19,1.21,16.12,5.7,10.91,10.420000000000002,275.71,328.33
2017-01-20,10.14,13.82,7.69,10.755,6.13,130.18,786.38
2017-01-21,0,14.98,8.38,11.68,6.6,189.36,603.13
2017-01-22,0,16.84,4.53,10.685,12.309999999999999,311.94,300.86
2017-01-23,5.22,17.66,7.78,12.72,9.879999999999999,200.35,521.69
2017-01-24,0,13.87,4.38,9.125,9.489999999999998,264.74,367.26
2017-01-25,0,13.77,0.83,7.3,12.94,328.59,227.19
2017-01-26,0,13.77,0.21,6.99,13.559999999999999,338.87,216.55
2017-01-27,0,14.05,0.37,7.21,13.680000000000001,342.5,219.24
2017-01-28,0,16.76,0.51,8.635000000000002,16.25,370.01,221.55
2017-01-29,0,21.92,1.75,11.835,20.17,393.28,243.73
2017-01-30,0,23.45,4.31,13.879999999999999,19.14,390.11,296.06
2017-01-31,0,22.95,3.7,13.325,19.25,390.3,282.75
2017-02-01,0,23.53,4.51,14.02,19.020000000000003,388.37,300.35
2017-02-02,0,23.1,4.91,14.005,18.19,383.76,309.42
2017-02-03,0,22.32,5.71,14.015,16.61,372.43,328.5
2017-02-04,0,23.53,5.39,14.46,18.14,386.25,320.79
2017-02-05,0,23.89,5.87,14.88,18.02,385.45,332.36
2017-02-06,0,20.66,8.27,14.465,12.39,321.46,396.25
2017-02-07,0,22.85,7.8,15.325000000000001,15.05,362.47,382.92
2017-02-08,0,24.71,8.35,16.53,16.36,376.62,398.76
2017-02-09,0,27.11,9.66,18.384999999999998,17.45,386.73,438.19
2017-02-10,0,29.53,10.3,19.915,19.23,400.06,458.55
2017-02-11,0,27.38,11.97,19.675,15.409999999999998,366.39,516.34
2017-02-12,0,23.49,13.53,18.509999999999998,9.959999999999999,276.37,576.08
2017-02-13,0,22.92,13.4,18.16,9.520000000000001,268.41,570.68
2017-02-14,0,23.17,11.75,17.46,11.420000000000002,309.83,508.23
2017-02-15,0,23.7,11.51,17.605,12.19,324.94,499.98
2017-02-16,0,24.29,7.08,15.684999999999999,17.21,399.71,363.49
2017-02-17,0,24.18,8.74,16.46,15.44,380.05,409.94
2017-02-18,14.03,21.03,10.77,15.9,10.260000000000002,215.17,575.75
2017-02-19,0.03,18.46,9.3,13.88,9.16,259.27,735.32
2017-02-20,0,20.5,8.78,14.64,11.72,318.01,570.9
2017-02-21,0,23.78,7.7,15.74,16.080000000000002,393.78,386.26
2017-02-22,0,26.54,9.48,18.009999999999998,17.06,404.69,432.4
2017-02-23,0,20,7.27,13.635,12.73,339.64,480.56
2017-02-24,0,17.43,2.21,9.82,15.219999999999999,388.05,305.98
2017-02-25,0,19.36,1.48,10.42,17.88,424.1,246.65
2017-02-26,0,20.5,6.87,13.685,13.629999999999999,361.68,426.22
2017-02-27,1.91,20.3,6.77,13.535,13.530000000000001,363.6,420.54
2017-02-28,0.21,19.4,9.38,14.39,10.019999999999998,291.73,674.66
2017-03-01,0,21.15,4.39,12.77,16.759999999999998,426.49,305.72
2017-03-02,0,25.81,5.13,15.469999999999999,20.68,465.98,314.76
2017-03-03,0,25.54,8.11,16.825,17.43,437.69,391.9
2017-03-04,0,27.44,8.67,18.055,18.770000000000003,453.1,408.03
2017-03-05,0,25.15,11.39,18.27,13.759999999999998,386.36,507.77
2017-03-06,0,21.23,6.57,13.9,14.66,410.64,364.29
2017-03-07,0,24.05,4.04,14.045,20.01,478.52,290.1
2017-03-08,0,28.66,6.84,17.75,21.82,488.73,357.05
2017-03-09,0,30.98,8.84,19.91,22.14,489.07,413.14
2017-03-10,0,32.16,9.83,20.994999999999997,22.33,490.82,443.55
2017-03-11,0,31.84,11.51,21.675,20.33,475.64,499.99
2017-03-12,0,32.08,11.83,21.955,20.25,477.22,511.33
2017-03-13,0,33.23,12.02,22.625,21.209999999999997,485.37,517.99
2017-03-14,0,34.23,12.81,23.52,21.419999999999995,485.16,547.53
2017-03-15,0,33.58,12.77,23.174999999999997,20.81,479.18,546.25
2017-03-16,0,33.87,13.65,23.759999999999998,20.22,471.99,580.65
2017-03-17,0,34.21,13.63,23.92,20.58,475.4,580
2017-03-18,0,35.67,15.94,25.805,19.730000000000004,464.34,679.83
2017-03-19,0,35.48,13.99,24.735,21.489999999999995,485.49,594.39
2017-03-20,0,35.44,15.21,25.325,20.229999999999997,470.25,646.95
2017-03-21,0,33.5,14.73,24.115000000000002,18.77,453.31,625.8
2017-03-22,5.02,28.84,13.62,21.23,15.22,299.48,602.96
2017-03-23,0,23.9,10.91,17.405,12.989999999999998,362.23,509.62
2017-03-24,0,26.05,8.93,17.490000000000002,17.12,444.13,415.85
2017-03-25,0,27.95,9.69,18.82,18.259999999999998,459.74,439.15
2017-03-26,0,28.33,10.27,19.299999999999997,18.06,457.38,457.78
2017-03-27,0,27.84,10.85,19.345,16.990000000000002,442.88,476.96
2017-03-28,0,26.49,11.18,18.835,15.309999999999999,415.07,488.27
2017-03-29,0,29.62,10.01,19.815,19.61,481.87,449.27
2017-03-30,0,30.03,10.92,20.475,19.11,473.13,479.25
2017-03-31,0,25.2,11.54,18.369999999999997,13.66,381.71,501.03
2017-04-01,0,24.15,7.61,15.879999999999999,16.54,444.18,377.64
2017-04-02,0,28.58,8.29,18.435,20.29,498.03,396.88
2017-04-03,0,28.58,10.99,19.785,17.589999999999996,460.23,481.71
2017-04-04,0,29.1,10.28,19.69,18.82,479.05,458.07
2017-04-05,0,28.97,9.82,19.395,19.15,484.4,443.2
2017-04-06,0,31.67,11.3,21.485,20.37,499.26,492.64
2017-04-07,0,32.63,12.51,22.57,20.120000000000005,496.91,536.4
2017-04-08,0,31.07,13.15,22.11,17.92,468.67,561.03
2017-04-09,0,28.37,11.83,20.1,16.54,451.89,511.3
2017-04-10,0,30.02,9,19.509999999999998,21.02,519.98,417.85
2017-04-11,0,32.44,9.76,21.099999999999998,22.68,536.79,441.26
2017-04-12,0,32.73,11.77,22.25,20.959999999999997,517.82,509.1
